DATE,VALEVRW,MOMEVRW,VALSS,MOMSS,VALAA,MOMAA,VALUS,MOMUS,VALUK,MOMUK,VALEU,MOMEU,VALJP,MOMJP,VALEQ,MOMEQ,VALFX,MOMFX,VALFI,MOMFI,VALCM,MOMCM
19730228,0.036810047,0.06013195198,0.008820978652,0.01795412743,0.0559263391,0.08893904208,0.008820978652,0.02593600059,,0.006388738174,,,,,,,,,,,0.0559263391,0.08893904208
19730331,0.01401607823,-0.01401450383,0.006404122584,0.008298023244,0.01921497823,-0.02925376723,0.006404122584,0.02381628808,,-0.01418727184,,,,,,,,,,,0.01921497823,-0.02925376723
19730430,0.01968792149,0.0461879947,0.04754763542,0.013594821,0.0006599773563,0.068448851,0.04754763542,0.04655509722,,-0.0341631948,,,,,,,,,,,0.0006599773563,0.068448851
19730531,-0.009104720616,0.109810559,-0.02661128095,0.03730290744,0.002852108982,0.1593326591,-0.02661128095,0.08019687658,,-0.02484860009,,,,,,,,,,,0.002852108982,0.1593326591
19730630,0.04930859105,0.03982970099,-0.008844657492,0.02152888215,0.08902675785,0.0523290023,-0.008844657492,0.04252161048,,-0.008888673966,,,,,,,,,,,0.08902675785,0.0523290023
19730731,-0.03683686376,0.05765668107,-0.03769942897,-0.05009439574,-0.03624773916,0.1312497365,-0.03769942897,-0.09429604619,,0.0139518855,,,,,,,,,,,-0.03624773916,0.1312497365
19730831,0.1674601466,0.02192857585,0.009387707925,0.01244149589,0.2754222579,0.02840816958,0.009387707925,0.02554826951,,-0.006549652641,,,,,,,,,,,0.2754222579,0.02840816958
19730930,0.08674036264,-0.009528138802,0.04130750019,-0.03540619807,0.1177706156,0.008146352312,0.04130750019,-0.05769407717,,-0.003112024461,,,,,,,,,,,0.1177706156,0.008146352312
19731031,0.02393538425,-0.08777021493,0.0004328557893,0.04120026702,0.03998740832,-0.1758559409,0.0004328557893,0.05635430774,,0.01924271693,,,,,,,,,,,0.03998740832,-0.1758559409
19731130,-0.03353882519,0.06078547403,0.004356561463,0.03678466672,-0.05942104718,0.07717781825,0.004356561463,0.05709109833,,0.007361524912,,,,,,,,,,,-0.05942104718,0.07717781825
19731231,-0.01684645633,0.01334411696,0.003814076107,0.03844530706,-0.03095742166,-0.003799779226,0.003814076107,0.09080941037,,-0.0374280156,,,,,,,,,,,-0.03095742166,-0.003799779226
19740131,0.07475323789,-0.1417508579,0.1191375729,-0.0146538651,0.04443912018,-0.2285570069,0.1191375729,-0.05862455327,,0.04905776177,,,,,,,,,,,0.04443912018,-0.2285570069
19740228,0.1085575264,0.01589965223,0.05286750759,-0.003397610439,0.1465933286,0.02907951606,0.05286750759,0.003297196815,,-0.05034289259,,0.04954717589,,-0.0312139378,,,,,,,0.1465933286,0.02907951606
19740331,0.1141252299,-0.02114788963,0.006061424149,-0.003274539761,0.1879318764,-0.03335523332,0.006061424149,-0.03636882899,,0.0007486387695,,0.01587472232,,0.01612280002,,,,,,,0.1879318764,-0.03335523332
19740430,-0.09467148818,0.05749479278,-0.008558595848,-0.01335002285,-0.1534858504,0.1058811904,-0.008558595848,0.02113454598,,-0.0708432051,,-0.02958367949,,0.01350308713,,,,,,,-0.1534858504,0.1058811904
19740531,-0.04012448116,0.01645149953,-0.0245750302,-0.02637912172,-0.05074462195,0.04570444415,-0.0245750302,-0.02592009294,,-0.04933130267,,-0.02339529865,,-0.008421621101,,,,,,,-0.05074462195,0.04570444415
19740630,0.03831421226,-0.06265617489,-0.01819273951,-0.006670900626,0.07690797258,-0.100893634,-0.01819273951,0.0164632301,,-0.009455958045,,0.007312980147,,-0.0532580208,,,,,,,0.07690797258,-0.100893634
19740731,0.06114162107,-0.05184933885,0.08030923373,0.01718635553,0.04805030707,-0.09900012223,0.08030923373,0.01285983044,,0.0238564693,,-0.0002600752858,,0.03783438518,,,,,,,0.04805030707,-0.09900012223
19740831,-0.1281775632,0.153558169,0.04686550459,0.01068181177,-0.2477304676,0.2511414878,0.04686550459,0.031870038,,-0.01834949142,,0.05069440783,,-0.03917805023,,,,,,,-0.2477304676,0.2511414878
19740930,0.04633327514,-0.03657417891,0.08920518344,0.02025371446,0.01705213182,-0.07538713957,0.08920518344,0.02140539825,,0.02483710562,,0.02853746658,,0.00421875129,,,,,,,0.01705213182,-0.07538713957
19741031,-0.1882089264,0.1675819931,-0.1237134703,0.0005076516261,-0.2322587662,0.2816923263,-0.1237134703,0.009769873179,,0.01902332415,,-0.002990970414,,-0.02616145089,,,,,,,-0.2322587662,0.2816923263
19741130,-0.01783548206,0.03315565296,0.00631027921,0.005859012227,-0.03432682859,0.05179902297,0.00631027921,0.02677496177,,0.02685283755,,-0.01658747705,,-0.01669177382,,,,,,,-0.03432682859,0.05179902297
19741231,0.02993120842,0.005811634646,0.01021577978,0.00403251093,0.04339667602,0.007026760788,0.01021577978,0.02207631302,,-0.04342104945,,0.02349001057,,0.001180809857,,,,,,,0.04339667602,0.007026760788
19750131,0.09338564269,-0.04960967172,0.153129149,-0.06727282898,0.05258134353,-0.03754588778,0.153129149,-0.1049870995,,-0.1334516912,,-0.07465762001,,0.05848913631,,,,,,,0.05258134353,-0.03754588778
19750228,0.0459404856,-0.05451368447,-0.05608944892,-0.01482147146,0.1156260502,-0.08162312336,-0.05608944892,-0.03698867051,,-0.06254731319,,0.03424651264,,0.003238174399,,,,,,,0.1156260502,-0.08162312336
19750331,0.07292929508,-0.0522863168,-0.01487887073,0.01016746187,0.1329015144,-0.09494170857,-0.01487887073,0.008971427765,,0.005195002022,,0.02467424816,,-0.0008388072869,,,,,,,0.1329015144,-0.09494170857
19750430,0.1277544982,-0.09605850747,-0.0237479833,0.009310912457,0.2312293854,-0.1680249118,-0.0237479833,-0.005685580551,,0.03813490327,,-0.02049385165,,0.03838623139,,,,,,,0.2312293854,-0.1680249118
19750531,0.07923139511,-0.04803098979,0.002869727232,-0.004833763902,0.1313857552,-0.07753432221,0.002869727232,-0.004387845988,,0.005221346899,,-0.005441840918,,-0.0144504134,,,,,,,0.1313857552,-0.07753432221
19750630,0.05456609158,0.009227830738,0.04709968217,0.0170489039,0.05966558476,0.003886105277,0.04709968217,-0.0001462388113,,-0.05120644502,,0.05508464666,,0.06129832952,,,,,,,0.05966558476,0.003886105277
19750731,-0.02261204734,-0.07279857657,0.0379039237,0.00814555102,-0.06394393322,-0.128082717,0.0379039237,0.01127011813,,0.03143586774,,0.03749618494,,-0.05414820689,,,,,,,-0.06394393322,-0.128082717
19750831,0.0612569576,0.004629201811,0.02367210846,0.0204161543,0.08692708514,-0.006153150477,0.02367210846,0.01685934108,,-0.008930023202,,-0.006679229621,,0.0864533951,,,,,,,0.08692708514,-0.006153150477
19750930,0.03718286189,0.05060845572,0.01197475548,0.01062895612,0.05439978098,0.07791410887,0.01197475548,0.01544945243,,0.01993430575,,0.01593277065,,-0.01152125072,,,,,,,0.05439978098,0.07791410887
19751031,-0.05322919993,-0.03782002828,-0.002109661464,-0.007741034893,-0.08814340347,-0.05836372114,-0.002109661464,0.01524027367,,-0.002649095623,,0.02327251314,,-0.08226584904,,,,,,,-0.08814340347,-0.05836372114
19751130,0.04342384647,0.07456329107,0.01977142906,0.02193570414,0.05957824341,0.1105074787,0.01977142906,-0.002314419657,,-0.003747408347,,0.001476667685,,0.1054275484,,,,,,,0.05957824341,0.1105074787
19751231,-0.06214512902,0.006750772036,0.03460612752,-0.000838952858,-0.1282254021,0.01193448863,0.03460612752,-0.001426100966,,-0.003112239229,,0.003952886938,,-0.003595253855,,,,,,,-0.1282254021,0.01193448863
19760131,0.01132579201,-0.01008748765,0.04653443014,-0.00370588917,-0.01272140393,-0.01444606433,0.04653443014,0.02825665167,,-0.009942152248,,0.003498802248,,-0.05115306862,,,,,,,-0.01272140393,-0.01444606433
19760229,0.02591942024,-0.011192191,0.04191048459,0.009273202811,0.01499766131,-0.02516987832,0.04191048459,0.003023407738,,0.002439100323,,0.006428045561,,0.02807177312,,,,,,,0.01499766131,-0.02516987832
19760331,0.01511525814,0.03371322088,0.01919349813,0.0213492432,0.01232985543,0.04215771091,0.01919349813,0.004725960347,,0.05662572811,,0.005287367625,,0.0298932132,,,,,,,0.01232985543,0.04215771091
19760430,-0.03237569405,0.07718027096,0.02014531174,0.001156088593,-0.06824708768,0.1291041313,0.02014531174,0.004975317213,,-0.02505230358,,0.006319227077,,0.01492625885,,,,,,,-0.06824708768,0.1291041313
19760531,0.004885925863,0.0412221522,0.02235673101,0.01007829555,-0.007046483251,0.06249313747,0.02235673101,-0.01180525715,,-0.02389183067,,0.02061509484,,0.06089536808,,,,,,,-0.007046483251,0.06249313747
19760630,-0.02861997229,0.03078040277,0.02039102753,-0.008339260378,-0.06209406213,0.05749879504,0.02039102753,-0.003619130732,,-0.005058073307,,0.005919396384,,-0.03531975943,,,,,,,-0.06209406213,0.05749879504
19760731,0.012415226,0.01005743491,0.02457969482,-0.003316233528,0.004106998794,0.01919153502,0.02457969482,-0.009383694034,,-0.007711320425,,-0.006271222226,,0.01300031889,,,,,,,0.004106998794,0.01919153502
19760831,-0.04464197618,0.1455460754,0.0176567611,0.01150767438,-0.087191476,0.2370931463,0.0176567611,-0.0121066752,,-0.005563009954,,0.006621083708,,0.06700246398,,,,,,,-0.087191476,0.2370931463
19760930,-0.1270098927,0.07263497239,0.007472814008,-0.01041925797,-0.2188604206,0.1293602948,0.007472814008,-0.002458926347,,0.004744595581,,-0.001262462479,,-0.04728142391,,,,,,,-0.2188604206,0.1293602948
19761031,-0.0354348745,0.05497183464,0.01437121568,0.008218100962,-0.06945200419,0.08690423119,0.01437121568,-0.01084687171,,0.01450133357,,-0.001134381431,,0.04013517719,,,,,,,-0.06945200419,0.08690423119
19761130,0.0301317116,-0.004472406697,0.02198701487,0.01060823663,0.03569446917,-0.01477235592,0.02198701487,0.02091617064,,0.01453857076,,0.0159959921,,-0.01413463878,,,,,,,0.03569446917,-0.01477235592
19761231,0.002812310955,0.04243935711,0.03178555603,-0.002932704501,-0.01697616535,0.07342808356,0.03178555603,0.01511323558,,-0.04065579056,,-0.01371389814,,0.02126192165,,,,,,,-0.01697616535,0.07342808356
19770131,-0.01189020293,0.03920578222,0.05671229064,0.005186928615,-0.0587451139,0.0624403656,0.05671229064,0.04527306302,,-0.05525750487,,0.01985269778,,-0.0102124942,,,,,,,-0.0587451139,0.0624403656
19770228,-0.04819915125,0.07897742753,0.008341384029,0.01456596934,-0.08681584881,0.1229698975,0.008341384029,-0.001663596582,,0.04567385879,,0.01740003374,,0.003806139701,,,,,,,-0.08681584881,0.1229698975
19770331,0.03935992079,0.0136573631,0.01473020451,0.006799257417,0.05618180442,0.01834139009,0.01473020451,0.01315242102,,-0.007056824336,,0.04471255776,,-0.03441676703,,,,,,,0.05618180442,0.01834139009
19770430,0.05276869059,-0.00468800126,0.03060863853,0.01025208304,0.06790381488,-0.01489194988,0.03060863853,0.03990754029,,0.03411553245,,-0.01944758795,,-0.01857593752,,,,,,,0.06790381488,-0.01489194988
19770531,-0.05996914346,0.04399174568,0.0009337695527,0.006810912708,-0.1015653074,0.06938593368,0.0009337695527,0.01913673548,,-0.003133581399,,-0.01651471471,,0.0272805848,,,,,,,-0.1015653074,0.06938593368
19770630,-0.006722514329,-0.00004617246321,-0.02546807893,0.01196815612,0.006080544493,-0.008251855185,-0.02546807893,0.009441947428,,0.04127099812,,-0.01684126339,,0.02190462424,,,,,,,0.006080544493,-0.008251855185
19770731,-0.05315835626,0.0293976115,-0.007094513256,0.005161949058,-0.08461956343,0.04595035976,-0.007094513256,0.007072826162,,-0.002729986715,,0.04117312027,,-0.03330356554,,,,,,,-0.08461956343,0.04595035976
19770831,0.001656878178,-0.005136964371,-0.02665367807,-0.004612222434,0.02099274374,-0.005495358584,-0.02665367807,-0.02776176547,,0.02821656277,,0.0043618634,,-0.01474226036,,,,,,,0.02099274374,-0.005495358584
19770930,-0.01471555041,-0.01555152249,-0.01328734941,0.01236498619,-0.01569099937,-0.03461825696,-0.01328734941,0.02121992989,,-0.01583859624,,0.007592125635,,0.03298821408,,,,,,,-0.01569099937,-0.03461825696
19771031,0.01044349673,0.01510442187,0.01032532591,0.01231767159,0.01052420638,0.01700774826,0.01032532591,-0.0007364062914,,0.02591343095,,0.01349834458,,0.01603845379,,,,,,,0.01052420638,0.01700774826
19771130,0.04140931016,0.001300387282,-0.00193264665,0.01641383111,0.07101149256,-0.009021964398,-0.00193264665,0.01326836695,,-0.03532432138,,0.04329297719,,0.03845156686,,,,,,,0.07101149256,-0.009021964398
19771231,0.02868691741,0.01824639808,0.003067554611,0.02438323072,0.04618472107,0.01405499436,0.003067554611,0.006911243053,,0.04065704322,,0.02249253,,0.03540836744,,,,,,,0.04618472107,0.01405499436
19780131,0.007479956569,0.008861499585,0.02843198554,-0.01593083334,-0.006830098369,0.02579444898,0.02843198554,-0.01065808275,,-0.03538913571,,0.04373238748,,-0.07643947851,-0.009726786581,0.02973723463,,,,,-0.003908464554,0.02181770898
19780228,-0.006662856767,0.01197300914,0.002543575455,0.002536352548,-0.01295077051,0.01841816415,0.002543575455,0.01768665361,,-0.02618982409,,0.01089122472,,-0.0009859185922,0.004559022501,-0.02160726404,,,,,-0.03061135377,0.05878828198
19780331,0.03156458816,-0.005706361814,0.008356156202,-0.01291543387,0.04741574686,-0.0007826278271,0.008356156202,0.006939819084,,0.03153126374,,-0.06890368298,,-0.01621959413,0.110501995,-0.01566003934,,,,,-0.01621378539,0.01422290448
19780430,0.01462513695,-0.02274441333,-0.0369737627,-0.00487087577,0.04986674005,-0.0349518852,-0.0369737627,0.001992306297,,-0.01940887172,,0.009554426383,,-0.01782146771,0.01996124255,-0.03830352144,,,,,0.08002977671,-0.03157138545
19780531,-0.00002209560783,0.01241013297,-0.02312735869,0.004124490743,0.01575859965,0.01806915509,-0.02312735869,0.02587046915,,0.01121778674,,0.005628587381,,-0.03502379593,0.02871639929,0.02976105761,,,,,0.002689210453,0.006276564629
19780630,-0.0278506105,0.003667541342,-0.009692914781,0.0151381777,-0.04025215994,-0.004166804279,-0.009692914781,0.02064327288,,0.01151635053,,0.009563361853,,0.01764818655,-0.00661906572,-0.0186051822,,,,,-0.07417489453,0.01039591358
19780731,-0.03265735543,0.03578366618,-0.01769846225,0.02662333384,-0.04287415035,0.0420400941,-0.01769846225,0.04446324722,,0.02491760739,,0.01404120429,,0.0184434757,0.006181354711,0.03665779071,,,,,-0.09235210998,0.04746874863
19780831,0.005923825924,-0.00161561401,-0.02776825616,0.0166264366,0.02893522718,-0.01407477712,-0.02776825616,0.05238076612,,0.003931123206,,-0.01040477754,,0.01139240651,-0.004298950437,-0.02165217568,,,,,0.06245560977,-0.006432123773
19780930,0.02591764008,0.03460812411,0.0349787745,0.01560925934,0.01972896348,0.04758418476,0.0349787745,-0.03182445544,,0.009476722521,,0.06493911731,,0.02853356573,0.01386497636,0.08744328395,,,,,0.02564344988,0.007381828315
19781031,0.010168155,-0.02445810623,0.04190925394,-0.02131205523,-0.0115107416,-0.02660683191,0.04190925394,-0.09066711596,,0.003974021477,,0.02246467707,,-0.00135891285,-0.006092717513,-0.01521039186,,,,,-0.01697542445,-0.03810141545
19781130,-0.00005329040665,0.02393966136,-0.02012817619,0.009812928538,0.0136576833,0.03358809795,-0.02012817619,0.05154178402,,-0.01795916059,,0.004981112506,,-0.01597887298,0.002240511468,-0.007975272153,,,,,0.02517317716,0.07550940209
19781231,-0.0282399274,0.003938371429,-0.024696987,0.001963604215,-0.0306597251,0.005287120391,-0.024696987,0.02748106935,,0.003428248976,,-0.004039960863,,-0.02797377706,-0.006025595617,-0.001418452676,,,,,-0.05550599797,0.01205044029
19790131,0.02865766818,-0.01743228602,0.03279128463,-0.001580628374,0.02583444383,-0.02825883137,0.03279128463,-0.009072191699,,0.01552301437,,-0.002687474083,,-0.006289557259,0.01476302599,-0.04357860006,0.03893155043,-0.04255941087,,,0.008977767079,0.01779133719
19790228,-0.004744441825,-0.003626311344,0.01096786312,-0.009487644928,-0.01547581048,0.0003769289017,0.01096786312,-0.016247717,,0.02186259456,,-0.03123947976,,-0.004107778815,-0.002328297336,-0.02657473326,-0.01062235458,0.006278307633,,,-0.03912132349,0.01493371065
19790331,0.01309113933,0.01136137092,-0.006252966861,0.03465671557,0.0263029969,-0.004549148405,-0.006252966861,0.04542770605,,0.05419204057,,0.03291103493,,0.002773478018,0.02533938,0.04190319004,0.0268544922,-0.0200756737,,,0.02609489627,-0.01817993891
19790430,0.007218358466,0.006269856619,-0.001531633295,0.006155885121,0.01319452731,0.006347698169,-0.001531633295,0.009903421886,,0.0189720999,,0.03136068319,,-0.04188187885,0.02892672256,0.02809516642,0.02692179206,-0.01734867134,,,-0.0320449172,0.03511527166
19790531,0.002808473608,0.002987939757,0.01957099911,0.003391283655,-0.008640186628,0.002712459356,0.01957099911,-0.005266973348,,0.003795964768,,0.02877251025,,-0.01547001242,-0.01466142535,-0.004047330296,-0.005500046885,0.008997570588,,,-0.009285945931,-0.003917578644
19790630,0.007964701458,0.02294474624,0.002805109406,0.0280007718,0.01148865829,0.01949152442,0.002805109406,0.01183119126,,0.02135114257,,0.06128971866,,0.0169536267,0.03600627021,0.02176562159,-0.04522102895,0.05239656338,,,0.1080997193,-0.05320796334
19790731,0.006104426209,0.007659766524,0.0129461226,0.01298484952,0.001431606628,0.004022780799,0.0129461226,-0.001996334629,,0.03473052537,,-0.005723210004,,0.03550475989,-0.002233254584,-0.04212508104,0.001604456911,0.02006215975,,,0.004758186824,0.01624913689
19790831,-0.006152566881,0.01601585554,-0.02471234623,-0.0006878494832,0.006523602215,0.0274243419,-0.02471234623,-0.001493663671,,-0.002212451531,,0.03383168734,,-0.03970596843,0.002434212796,0.03602293508,0.003354209366,0.01318026516,,,0.01742965192,0.04922927218
19790930,-0.03097261463,0.04745338844,-0.03174232462,0.03931520895,-0.03044690934,0.05301169479,-0.03174232462,0.04205813888,,0.0286365934,,0.03993188894,,0.04505573406,0.02821550984,0.04252866646,0.002011963755,-0.004235168581,,,-0.1590656761,0.1860741911
19791031,0.0209035112,0.001388651357,-0.02199202763,0.01995606853,0.05020079398,-0.01129273431,-0.02199202763,0.02306902575,,0.002447030744,,0.01105507234,,0.0432601138,0.001377003347,-0.0374938786,0.05275638429,0.01200640984,,,0.09397693295,-0.03471834798
19791130,-0.03423048529,0.03679171269,-0.06322726281,0.04041363541,-0.01442593652,0.03431797073,-0.06322726281,0.08581610521,,0.01104706077,,0.02627889487,,0.02223283387,-0.0213717304,0.02355782752,-0.02116797039,0.0528289115,,,0.007005376311,0.005563539611
19791231,-0.03389648805,0.03472305229,-0.03320691678,0.01168528159,-0.03436745927,0.05045765082,-0.03320691678,0.05724154217,,0.01114577622,,-0.003546405019,,-0.03326889215,-0.03359134629,0.01408129277,0.0001225366312,-0.01299517862,,,-0.1089473417,0.2229151613
19800131,-0.01380621889,0.06007403773,-0.03031212542,0.04751649966,-0.00253282721,0.06865072785,-0.03031212542,0.08316967705,,0.0171500124,,0.05875966778,,0.01336582815,-0.02730651405,0.09666019962,-0.002679459735,0.02360879718,,,0.02276794953,0.1367747511
19800229,-0.01044614529,0.04396155273,-0.0399507473,0.05077644019,0.009705243217,0.03930704342,-0.0399507473,0.07021731748,,0.04891210098,,0.03266376437,,0.04717488287,-0.02948200884,0.03345411567,0.02241411631,0.03434428753,,,0.02203721788,0.05582901729
19800331,0.05054482428,-0.06001431174,0.06569508957,-0.05205571097,0.04019732386,-0.06544996737,0.06569508957,-0.1150999447,,-0.01103282414,,-0.04357295691,,-0.0136108053,0.0267702233,-0.06928416582,0.04290330674,-0.01883450793,,,0.04795015482,-0.1613242824
19800430,0.01968350708,-0.01066691831,0.007462559921,0.01252372305,0.0280303085,-0.02650592619,0.007462559921,-0.01037496358,,0.03144160969,,0.009095750333,,0.03045003069,0.01713926239,-0.01057740658,-0.04168299088,-0.02131471975,,,0.1881783508,-0.05367906855
19800531,0.003649429682,0.02363433366,0.01487161232,-0.009720082221,-0.004015224197,0.04641511181,0.01487161232,-0.01755242799,,0.03692339029,,0.007647514958,,-0.06479684481,-0.01511129637,0.0590746218,-0.005996550203,-0.01288483185,,,0.01141578146,0.1605286786
19800630,-0.003308261821,-0.00722487416,-0.03335825136,0.005868701415,0.01721562166,-0.01616767326,-0.03335825136,0.03773739596,,0.009912758601,,0.0206630348,,-0.06054092243,0.01629147287,-0.02866268963,-0.0132495308,-0.01065592805,,,0.08333299238,-0.01535834882
19800731,0.01971267484,-0.005354923742,-0.04910190076,0.01906647729,0.066712436,-0.02203452986,-0.04910190076,0.03151069028,,0.002660998223,,0.02844290969,,0.006188582459,0.02689163415,-0.01515704153,0.01059001315,0.02472424395,,,0.2269594283,-0.1290194232
19800831,-0.01282722159,0.02820820002,-0.03386561957,0.02683575575,0.001541822639,0.02914556762,-0.03386561957,0.03945398539,,0.0007894151612,,0.04191482543,,0.01616233786,0.005443850464,0.04385514829,-0.0165736438,0.005295312735,,,0.0363672465,0.06534090069
19800930,-0.02959761301,0.04286763398,-0.05513248567,0.05271247149,-0.01215751538,0.03614369493,-0.05513248567,0.06943409421,,0.04634298562,,0.07722498418,,0.005883539544,0.009073333695,0.04155384618,-0.01876491051,-0.007539202289,,,-0.01943357817,0.1241537806
19801031,0.008802774958,0.05121608865,-0.03455193373,0.05465590052,0.03841366677,0.04886672683,-0.03455193373,0.0522262305,,0.044808829,,0.1044613501,,0.007531629016,0.07350891097,0.0635182729,0.001268338178,0.05324937265,,,0.08249480239,0.02471160501
19801130,-0.02868420084,0.00908029661,-0.1238660202,0.03268344976,0.03632416021,-0.007040453264,-0.1238660202,0.1467218082,,-0.008561284759,,-0.02995150579,,-0.01171497618,0.02021978741,-0.006787567532,0.01412830406,-0.01198034305,,,0.100058948,0.003274199455
19801231,0.005439355461,-0.001097128264,0.03595837968,-0.01471452585,-0.01540487466,0.00820343675,0.03595837968,-0.04492014135,,-0.04477379493,,0.00907624387,,0.02800150041,-0.01217617342,-0.02602201511,-0.01704311156,0.05739877863,,,-0.01515610025,-0.06253799033
19810131,0.05188785535,0.01938701349,0.09610107541,-0.01513380011,0.02169060768,0.04296443122,0.09610107541,-0.09189182063,,-0.004798813243,,0.04791608807,,0.006415246458,-0.006280180527,0.07425899905,0.01331922932,0.05756240241,,,0.06781423086,-0.01983442673
19810228,0.02203156611,0.0005235994321,0.007384592259,0.009844465714,0.03203532283,-0.005842471785,0.007384592259,-0.008498208712,,-0.004153076137,,0.01500534044,,0.04286468674,0.03250199103,0.01720124561,0.03437137406,-0.02134427433,,,0.02656626546,0.004084049899
19810331,0.001124523625,-0.01467980035,0.02160686171,-0.003689985888,-0.0128647365,-0.02218574877,0.02160686171,-0.01348160789,,0.02458405694,,-0.03612991451,,0.02180057684,-0.06095683883,-0.01562402434,0.01321597392,-0.01773766701,,,-0.02016249622,-0.03832139239
19810430,0.006435052154,0.01229094046,0.003878510857,-0.01439300904,0.008181147793,0.03051584765,0.003878510857,-0.006920347898,,-0.04662678768,,-0.005795888661,,-0.004055666611,-0.04911527665,0.04633708076,0.01083363746,0.02363604124,,,0.06029555262,0.02927885647
19810531,-0.008913864119,0.03595233108,-0.02119850318,0.04202600743,-0.0005235616739,0.03180406256,-0.02119850318,0.03818417446,,0.005804180355,,0.07483052025,,0.0428882855,-0.1039105007,0.07275189375,0.008643084863,0.008286618694,,,0.08414015582,0.04082308289
19810630,0.05683170732,0.005962448061,0.07871365845,-0.01449513228,0.04188652358,0.01993479886,0.07871365845,-0.06812768173,,0.04372664313,,-0.04952323418,,0.04658948796,0.04096394324,-0.03369192197,0.03126466249,0.006623968697,,,0.06554428832,0.1025040767
19810731,0.03174798913,-0.01790658749,-0.02590097111,-0.006603170829,0.07112173138,-0.0256267235,-0.01328785127,-0.02321530282,-0.03508345512,0.001686850152,-0.04701493037,-0.05076459417,-0.009237616892,0.06190651269,0.07941173679,-0.05089516076,0.01168371039,0.03453727479,,,0.1899378714,-0.1288715666
19810831,-0.003194492959,0.007632181721,0.009594727081,-0.006844530799,-0.01192941986,0.01751965142,0.03129809115,-0.01559292376,-0.001574254372,0.01471397912,-0.01920741132,0.01131387077,0.02471049456,-0.03732981111,-0.002064124064,0.04221331402,0.002814076843,0.01270814204,,,-0.05342583793,0.002908357747
19810930,0.04019218108,-0.05000347209,0.03864049296,-0.05615655847,0.04125197068,-0.0458009672,0.03559153242,0.007500122708,0.02245979641,-0.03214390926,0.002533942764,-0.04540226393,0.1020980725,-0.1815548037,0.02441570531,-0.06687996382,0.05498505432,-0.04753506086,,,0.02884900826,-0.02083006122
19811031,0.008382387573,-0.01200131991,-0.01223762959,-0.0009415686367,0.02246568131,-0.01955503456,-0.06969864226,0.04350571053,-0.02688413041,-0.02578998199,0.04478174724,-0.01936714451,0.01370148016,-0.01697991633,0.05226216295,0.02470585629,0.02180834844,-0.0429113591,,,-0.006180927591,-0.01422234682
